Date,LBMA_Gold_USD
1998-03-23,292.9
1998-03-24,299.57500000000005
1998-03-25,298.875
1998-03-26,299.4
1998-03-27,302.35
1998-03-30,302.025
1998-03-31,300.45
1998-04-01,301.3
1998-04-02,299.8
1998-04-03,305.975
1998-04-06,312.05
1998-04-07,309.17499999999995
1998-04-08,309.275
1998-04-09,308.0
1998-04-14,309.5
1998-04-15,307.775
1998-04-16,306.3
1998-04-17,308.325
1998-04-20,307.375
1998-04-21,307.35
1998-04-22,312.0
1998-04-23,313.675
1998-04-24,312.9
1998-04-27,310.525
1998-04-28,308.525
1998-04-29,307.9
1998-04-30,310.7
1998-05-01,306.5
1998-05-05,304.0
1998-05-06,302.25
1998-05-07,298.55
1998-05-08,299.775
1998-05-11,298.95
1998-05-12,299.625
1998-05-13,297.35
1998-05-14,296.525
1998-05-15,301.6
1998-05-18,300.0
1998-05-19,299.35
1998-05-20,298.85
1998-05-21,300.32500000000005
1998-05-22,300.25
1998-05-26,298.4
1998-05-27,292.675
1998-05-28,293.7
1998-05-29,293.0
1998-06-01,290.55
1998-06-02,290.325
1998-06-03,292.875
1998-06-04,292.425
1998-06-05,291.45
1998-06-08,291.0
1998-06-09,296.925
1998-06-10,293.575
1998-06-11,291.6
1998-06-12,288.125
1998-06-15,285.975
1998-06-16,286.7
1998-06-17,289.65
1998-06-18,292.75
1998-06-19,295.575
1998-06-22,294.95
1998-06-23,295.0
1998-06-24,293.875
1998-06-25,293.2
1998-06-26,294.075
1998-06-29,293.325
1998-06-30,296.025
1998-07-01,296.95000000000005
1998-07-02,294.9
1998-07-03,294.25
1998-07-06,293.2
1998-07-07,293.425
1998-07-08,293.175
1998-07-09,292.0
1998-07-10,290.975
1998-07-13,291.1
1998-07-14,292.775
1998-07-15,292.975
1998-07-16,294.65
1998-07-17,293.70000000000005
1998-07-20,294.75
1998-07-21,295.04999999999995
1998-07-22,294.17499999999995
1998-07-23,293.1
1998-07-24,294.175
1998-07-27,290.7
1998-07-28,290.475
1998-07-29,290.875
1998-07-30,289.575
1998-07-31,289.125
1998-08-03,286.4
1998-08-04,285.9
1998-08-05,288.375
1998-08-06,287.32500000000005
1998-08-07,285.95
1998-08-10,285.9
1998-08-11,284.65
1998-08-12,285.275
1998-08-13,283.04999999999995
1998-08-14,284.6
1998-08-17,283.725
1998-08-18,284.325
1998-08-19,285.625
1998-08-20,284.5
1998-08-21,283.975
1998-08-24,284.4
1998-08-25,283.475
1998-08-26,282.825
1998-08-27,279.7
1998-08-28,273.4
1998-09-01,278.35
1998-09-02,280.075
1998-09-03,279.4
1998-09-04,285.2
1998-09-07,288.3
1998-09-08,286.35
1998-09-09,283.79999999999995
1998-09-10,288.075
1998-09-11,293.55
1998-09-14,290.25
1998-09-15,290.5
1998-09-16,288.7
1998-09-17,289.075
1998-09-18,290.475
1998-09-21,292.525
1998-09-22,288.7
1998-09-23,288.45
1998-09-24,291.65
1998-09-25,297.225
1998-09-28,293.025
1998-09-29,296.425
1998-09-30,293.975
1998-10-01,298.3
1998-10-02,301.1
1998-10-05,298.75
1998-10-06,295.5
1998-10-07,298.425
1998-10-08,301.3
1998-10-09,299.17499999999995
1998-10-12,296.54999999999995
1998-10-13,296.175
1998-10-14,295.95000000000005
1998-10-15,297.075
1998-10-16,299.2
1998-10-19,298.45000000000005
1998-10-20,295.625
1998-10-21,296.075
1998-10-22,293.325
1998-10-23,292.55
1998-10-26,291.325
1998-10-27,293.0
1998-10-28,293.45
1998-10-29,293.75
1998-10-30,292.70000000000005
1998-11-02,292.725
1998-11-03,289.35
1998-11-04,289.75
1998-11-05,290.75
1998-11-06,293.45000000000005
1998-11-09,292.225
1998-11-10,292.0
1998-11-11,293.55
1998-11-12,293.725
1998-11-13,297.15
1998-11-16,295.1
1998-11-17,294.20000000000005
1998-11-18,295.45
1998-11-19,297.1
1998-11-20,295.82500000000005
1998-11-23,295.55
1998-11-24,296.2
1998-11-25,296.25
1998-11-26,296.325
1998-11-27,295.92499999999995
1998-11-30,295.225
1998-12-01,293.32500000000005
1998-12-02,294.025
1998-12-03,292.9
1998-12-04,292.35
1998-12-07,293.95000000000005
1998-12-08,294.45
1998-12-09,293.85
1998-12-10,294.42499999999995
1998-12-11,292.55
1998-12-14,291.325
1998-12-15,292.525
1998-12-16,293.32500000000005
1998-12-17,293.525
1998-12-18,291.975
1998-12-21,289.79999999999995
1998-12-22,287.975
1998-12-23,286.75
1998-12-24,
1998-12-29,286.825
1998-12-30,287.3
1998-12-31,
1999-01-04,287.7
1999-01-05,287.075
1999-01-06,287.4
1999-01-07,289.275
1999-01-08,290.9
1999-01-11,291.2
1999-01-12,290.6
1999-01-13,286.825
1999-01-14,285.67499999999995
1999-01-15,285.9
1999-01-18,286.85
1999-01-19,286.9
1999-01-20,285.95
1999-01-21,287.425
1999-01-22,287.375
1999-01-25,287.0
1999-01-26,287.20000000000005
1999-01-27,284.8
1999-01-28,282.925
1999-01-29,285.525
1999-02-01,287.0
1999-02-02,289.15
1999-02-03,287.20000000000005
1999-02-04,287.25
1999-02-05,289.575
1999-02-08,288.85
1999-02-09,287.325
1999-02-10,287.65
1999-02-11,287.4
1999-02-12,288.275
1999-02-15,289.625
1999-02-16,286.675
1999-02-17,285.55
1999-02-18,285.67499999999995
1999-02-19,286.70000000000005
1999-02-22,287.2
1999-02-23,286.67499999999995
1999-02-24,286.75
1999-02-25,286.775
1999-02-26,286.925
1999-03-01,286.875
1999-03-02,287.325
1999-03-03,286.29999999999995
1999-03-04,287.2
1999-03-05,287.9
1999-03-08,289.0
1999-03-09,292.42499999999995
1999-03-10,291.65
1999-03-11,293.9
1999-03-12,293.075
1999-03-15,290.475
1999-03-16,284.9
1999-03-17,284.29999999999995
1999-03-18,284.025
1999-03-19,283.575
1999-03-22,284.4
1999-03-23,284.6
1999-03-24,284.25
1999-03-25,283.575
1999-03-26,280.9
1999-03-29,280.25
1999-03-30,279.82500000000005
1999-03-31,279.625
1999-04-01,280.525
1999-04-06,278.425
1999-04-07,280.2
1999-04-08,280.7
1999-04-09,281.1
1999-04-12,282.95
1999-04-13,282.975
1999-04-14,283.625
1999-04-15,282.45
1999-04-16,284.04999999999995
1999-04-19,284.42499999999995
1999-04-20,284.45000000000005
1999-04-21,283.575
1999-04-22,283.375
1999-04-23,283.5
1999-04-26,282.3
1999-04-27,281.275
1999-04-28,282.9
1999-04-29,283.35
1999-04-30,286.225
1999-05-04,285.45000000000005
1999-05-05,285.75
1999-05-06,288.025
1999-05-07,282.9
1999-05-10,279.325
1999-05-11,278.875
1999-05-12,277.775
1999-05-13,278.125
1999-05-14,276.6
1999-05-17,276.1
1999-05-18,274.875
1999-05-19,272.675
1999-05-20,274.2
1999-05-21,274.07500000000005
1999-05-24,272.2
1999-05-25,272.17499999999995
1999-05-26,269.5
1999-05-27,268.6
1999-05-28,269.82500000000005
1999-06-01,266.175
1999-06-02,267.1
1999-06-03,264.3
1999-06-04,265.9
1999-06-07,265.975
1999-06-08,263.1
1999-06-09,261.65
1999-06-10,258.475
1999-06-11,259.45
1999-06-14,259.82500000000005
1999-06-15,259.825
1999-06-16,258.79999999999995
1999-06-17,258.575
1999-06-18,259.725
1999-06-21,259.225
1999-06-22,258.85
1999-06-23,258.92499999999995
1999-06-24,260.42499999999995
1999-06-25,260.92499999999995
1999-06-28,260.15
1999-06-29,261.4
1999-06-30,261.1
1999-07-01,262.8
1999-07-02,263.0
1999-07-05,262.32500000000005
1999-07-06,259.45000000000005
1999-07-07,256.65
1999-07-08,256.79999999999995
1999-07-09,257.15
1999-07-12,256.025
1999-07-13,254.45
1999-07-14,255.425
1999-07-15,253.525
1999-07-16,255.22500000000002
1999-07-19,253.55
1999-07-20,252.9
1999-07-21,253.7
1999-07-22,254.64999999999998
1999-07-23,255.10000000000002
1999-07-26,253.5
1999-07-27,254.39999999999998
1999-07-28,254.05
1999-07-29,254.2
1999-07-30,256.175
1999-08-02,255.35
1999-08-03,255.85
1999-08-04,256.675
1999-08-05,256.125
1999-08-06,255.525
1999-08-09,256.475
1999-08-10,256.75
1999-08-11,257.325
1999-08-12,260.25
1999-08-13,260.575
1999-08-16,259.125
1999-08-17,259.325
1999-08-18,261.4
1999-08-19,258.3
1999-08-20,258.425
1999-08-23,256.7
1999-08-24,253.8
1999-08-25,253.02499999999998
1999-08-26,253.15
1999-08-27,254.25
1999-08-31,254.7
1999-09-01,255.075
1999-09-02,254.125
1999-09-03,254.9
1999-09-06,254.75
1999-09-07,255.25
1999-09-08,256.075
1999-09-09,256.85
1999-09-10,256.1
1999-09-13,256.45000000000005
1999-09-14,256.725
1999-09-15,257.275
1999-09-16,255.8
1999-09-17,255.14999999999998
1999-09-20,255.35000000000002
1999-09-21,257.025
1999-09-22,263.0
1999-09-23,263.875
1999-09-24,267.8
1999-09-27,281.4
1999-09-28,294.875
1999-09-29,312.125
1999-09-30,301.375
1999-10-01,305.25
1999-10-04,312.25
1999-10-05,325.875
1999-10-06,321.625
1999-10-07,320.75
1999-10-08,323.0
1999-10-11,317.75
1999-10-12,321.875
1999-10-13,321.125
1999-10-14,321.825
1999-10-15,315.875
1999-10-18,314.7
1999-10-19,309.25
1999-10-20,308.375
1999-10-21,304.175
1999-10-22,302.825
1999-10-25,302.2
1999-10-26,297.17499999999995
1999-10-27,290.5
1999-10-28,298.575
1999-10-29,298.975
1999-11-01,292.6
1999-11-02,291.4
1999-11-03,291.375
1999-11-04,291.425
1999-11-05,290.85
1999-11-08,288.625
1999-11-09,291.0
1999-11-10,293.8
1999-11-11,296.125
1999-11-12,292.025
1999-11-15,291.79999999999995
1999-11-16,293.125
1999-11-17,294.54999999999995
1999-11-18,293.625
1999-11-19,293.725
1999-11-22,294.65
1999-11-23,296.975
1999-11-24,297.675
1999-11-25,298.45
1999-11-26,297.025
1999-11-29,292.675
1999-11-30,291.675
1999-12-01,290.275
1999-12-02,287.625
1999-12-03,281.8
1999-12-06,276.675
1999-12-07,279.625
1999-12-08,282.125
1999-12-09,279.3
1999-12-10,279.54999999999995
1999-12-13,279.625
1999-12-14,279.775
1999-12-15,279.95000000000005
1999-12-16,280.275
1999-12-17,283.6
1999-12-20,284.25
1999-12-21,283.675
1999-12-22,286.375
1999-12-23,286.85
1999-12-24,
1999-12-29,290.775
1999-12-30,290.55
2000-01-04,281.775
2000-01-05,281.275
2000-01-06,279.875
2000-01-07,282.05
2000-01-10,281.65
2000-01-11,281.975
2000-01-12,282.25
2000-01-13,282.15
2000-01-14,283.725
2000-01-17,285.125
2000-01-18,286.32500000000005
2000-01-19,288.2
2000-01-20,288.225
2000-01-21,287.725
2000-01-24,287.325
2000-01-25,288.35
2000-01-26,285.4
2000-01-27,286.025
2000-01-28,286.45
2000-01-31,283.175
2000-02-01,283.325
2000-02-02,284.35
2000-02-03,285.15
2000-02-04,290.575
2000-02-07,314.65
2000-02-08,299.7
2000-02-09,307.3
2000-02-10,310.125
2000-02-11,314.0
2000-02-14,308.55
2000-02-15,305.625
2000-02-16,301.5
2000-02-17,305.5
2000-02-18,302.9
2000-02-21,305.5
2000-02-22,303.825
2000-02-23,303.625
2000-02-24,299.325
2000-02-25,295.575
2000-02-28,292.625
2000-02-29,293.825
2000-03-01,293.325
2000-03-02,289.45
2000-03-03,288.9
2000-03-06,289.025
2000-03-07,289.05
2000-03-08,291.975
2000-03-09,289.75
2000-03-10,291.175
2000-03-13,290.15
2000-03-14,289.525
2000-03-15,288.92499999999995
2000-03-16,287.875
2000-03-17,284.7
2000-03-20,285.3
2000-03-21,285.65
2000-03-22,288.6
2000-03-23,285.625
2000-03-24,284.875
2000-03-27,284.25
2000-03-28,280.475
2000-03-29,279.425
2000-03-30,276.225
2000-03-31,276.325
2000-04-03,278.15
2000-04-04,276.8
2000-04-05,282.20000000000005
2000-04-06,279.1
2000-04-07,280.04999999999995
2000-04-10,281.875
2000-04-11,281.85
2000-04-12,280.325
2000-04-13,281.4
2000-04-14,281.325
2000-04-17,282.625
2000-04-18,281.45000000000005
2000-04-19,281.375
2000-04-20,280.175
2000-04-25,279.75
2000-04-26,276.95
2000-04-27,276.05
2000-04-28,275.45000000000005
2000-05-02,275.225
2000-05-03,276.6
2000-05-04,278.65
2000-05-05,280.625
2000-05-08,277.575
2000-05-09,276.6
2000-05-10,277.70000000000005
2000-05-11,276.875
2000-05-12,276.42499999999995
2000-05-15,275.35
2000-05-16,275.85
2000-05-17,273.975
2000-05-18,272.65
2000-05-19,273.45
2000-05-22,274.0
2000-05-23,274.6
2000-05-24,273.79999999999995
2000-05-25,273.175
2000-05-26,270.875
2000-05-30,273.775
2000-05-31,272.25
2000-06-01,272.65
2000-06-02,277.275
2000-06-05,282.475
2000-06-06,286.6
2000-06-07,285.525
2000-06-08,285.425
2000-06-09,284.775
2000-06-12,284.35
2000-06-13,292.25
2000-06-14,286.6
2000-06-15,288.275
2000-06-16,290.20000000000005
2000-06-19,287.0
2000-06-20,286.29999999999995
2000-06-21,286.32500000000005
2000-06-22,286.875
2000-06-23,285.55
2000-06-26,283.525
2000-06-27,284.0
2000-06-28,287.175
2000-06-29,290.3
2000-06-30,288.65
2000-07-03,287.85
2000-07-04,287.15
2000-07-05,287.275
2000-07-06,285.15
2000-07-07,283.5
2000-07-10,284.175
2000-07-11,283.225
2000-07-12,281.4
2000-07-13,280.725
2000-07-14,280.45
2000-07-17,282.42499999999995
2000-07-18,282.7
2000-07-19,280.5
2000-07-20,278.625
2000-07-21,279.82500000000005
2000-07-24,279.9
2000-07-25,279.225
2000-07-26,279.775
2000-07-27,280.025
2000-07-28,278.275
2000-07-31,277.075
2000-08-01,277.45000000000005
2000-08-02,277.375
2000-08-03,276.075
2000-08-04,273.625
2000-08-07,273.35
2000-08-08,273.55
2000-08-09,272.15
2000-08-10,272.325
2000-08-11,272.92499999999995
2000-08-14,275.45
2000-08-15,274.42499999999995
2000-08-16,275.925
2000-08-17,277.17499999999995
2000-08-18,276.375
2000-08-21,275.5
2000-08-22,273.7
2000-08-23,272.79999999999995
2000-08-24,272.3
2000-08-25,273.5
2000-08-29,274.0
2000-08-30,272.95000000000005
2000-08-31,275.975
2000-09-01,276.8
2000-09-04,276.825
2000-09-05,275.6
2000-09-06,274.725
2000-09-07,272.825
2000-09-08,273.425
2000-09-11,272.57500000000005
2000-09-12,273.725
2000-09-13,272.65
2000-09-14,272.95000000000005
2000-09-15,272.725
2000-09-18,272.725
2000-09-19,271.925
2000-09-20,271.25
2000-09-21,269.575
2000-09-22,273.15
2000-09-25,273.20000000000005
2000-09-26,274.45000000000005
2000-09-27,275.45
2000-09-28,276.79999999999995
2000-09-29,273.875
2000-10-02,273.70000000000005
2000-10-03,272.25
2000-10-04,271.32500000000005
2000-10-05,270.875
2000-10-06,270.4
2000-10-09,270.125
2000-10-10,270.125
2000-10-11,272.875
2000-10-12,272.4
2000-10-13,274.55
2000-10-16,271.82500000000005
2000-10-17,270.4
2000-10-18,271.65
2000-10-19,270.4
2000-10-20,270.975
2000-10-23,271.35
2000-10-24,270.29999999999995
2000-10-25,268.05
2000-10-26,266.575
2000-10-27,264.925
2000-10-30,265.2
2000-10-31,264.15
2000-11-01,265.75
2000-11-02,265.3
2000-11-03,265.54999999999995
2000-11-06,265.725
2000-11-07,264.8
2000-11-08,264.55
2000-11-09,264.475
2000-11-10,265.0
2000-11-13,264.57500000000005
2000-11-14,264.725
2000-11-15,264.925
2000-11-16,266.04999999999995
2000-11-17,265.875
2000-11-20,265.95
2000-11-21,266.7
2000-11-22,266.29999999999995
2000-11-23,265.79999999999995
2000-11-24,265.775
2000-11-27,267.17499999999995
2000-11-28,269.85
2000-11-29,269.05
2000-11-30,268.05
2000-12-01,270.2
2000-12-04,270.92499999999995
2000-12-05,271.32500000000005
2000-12-06,271.225
2000-12-07,274.5
2000-12-08,273.125
2000-12-11,271.6
2000-12-12,270.875
2000-12-13,269.775
2000-12-14,269.5
2000-12-15,270.32500000000005
2000-12-18,270.35
2000-12-19,269.5
2000-12-20,271.325
2000-12-21,273.05
2000-12-22,
2000-12-27,274.875
2000-12-28,274.525
2000-12-29,
2001-01-02,271.95000000000005
2001-01-03,268.075
2001-01-04,267.925
2001-01-05,267.7
2001-01-08,268.45000000000005
2001-01-09,267.375
2001-01-10,266.5
2001-01-11,264.475
2001-01-12,263.67499999999995
2001-01-15,263.425
2001-01-16,264.475
2001-01-17,263.3
2001-01-18,264.5
2001-01-19,265.325
2001-01-22,266.125
2001-01-23,266.6
2001-01-24,264.975
2001-01-25,264.25
2001-01-26,264.025
2001-01-29,262.975
2001-01-30,264.17499999999995
2001-01-31,265.35
2001-02-01,267.25
2001-02-02,267.35
2001-02-05,265.85
2001-02-06,263.625
2001-02-07,263.025
2001-02-08,263.17499999999995
2001-02-09,260.2
2001-02-12,261.0
2001-02-13,261.125
2001-02-14,260.575
2001-02-15,259.025
2001-02-16,257.075
2001-02-19,259.2
2001-02-20,257.275
2001-02-21,257.4
2001-02-22,258.425
2001-02-23,260.2
2001-02-26,263.0
2001-02-27,268.20000000000005
2001-02-28,265.85
2001-03-01,266.525
2001-03-02,263.225
2001-03-05,262.175
2001-03-06,262.225
2001-03-07,261.1
2001-03-08,263.625
2001-03-09,269.275
2001-03-12,271.5
2001-03-13,269.35
2001-03-14,265.65
2001-03-15,262.375
2001-03-16,260.45
2001-03-19,260.525
2001-03-20,262.07500000000005
2001-03-21,261.6
2001-03-22,261.7
2001-03-23,262.57500000000005
2001-03-26,261.75
2001-03-27,262.375
2001-03-28,260.67499999999995
2001-03-29,260.17499999999995
2001-03-30,258.375
2001-04-02,256.75
2001-04-03,257.05
2001-04-04,259.325
2001-04-05,258.15
2001-04-06,258.45000000000005
2001-04-09,259.95
2001-04-10,256.85
2001-04-11,258.075
2001-04-12,259.325
2001-04-17,261.35
2001-04-18,259.475
2001-04-19,262.225
2001-04-20,264.025
2001-04-23,262.75
2001-04-24,263.525
2001-04-25,263.725
2001-04-26,262.85
2001-04-27,264.525
2001-04-30,263.29999999999995
2001-05-01,263.9
2001-05-02,264.475
2001-05-03,265.85
2001-05-04,266.20000000000005
2001-05-08,265.4
2001-05-09,266.525
2001-05-10,268.92499999999995
2001-05-11,269.0
2001-05-14,268.025
2001-05-15,267.32500000000005
2001-05-16,270.0
2001-05-17,272.875
2001-05-18,272.55
2001-05-21,289.8
2001-05-22,283.45
2001-05-23,283.5
2001-05-24,284.75
2001-05-25,278.45
2001-05-29,276.2
2001-05-30,272.325
2001-05-31,266.8
2001-06-01,265.525
2001-06-04,266.375
2001-06-05,265.92499999999995
2001-06-06,266.225
2001-06-07,266.175
2001-06-08,267.125
2001-06-11,270.625
2001-06-12,268.9
2001-06-13,271.875
2001-06-14,272.29999999999995
2001-06-15,273.275
2001-06-18,271.75
2001-06-19,273.67499999999995
2001-06-20,271.95
2001-06-21,272.17499999999995
2001-06-22,273.25
2001-06-25,273.0
2001-06-26,273.925
2001-06-27,275.4
2001-06-28,270.475
2001-06-29,270.25
2001-07-02,268.725
2001-07-03,268.55
2001-07-04,267.6
2001-07-05,266.925
2001-07-06,265.15
2001-07-09,266.475
2001-07-10,267.325
2001-07-11,267.05
2001-07-12,266.925
2001-07-13,266.375
2001-07-16,268.125
2001-07-17,267.225
2001-07-18,268.32500000000005
2001-07-19,270.925
2001-07-20,269.9
2001-07-23,268.975
2001-07-24,268.825
2001-07-25,268.825
2001-07-26,267.325
2001-07-27,266.0
2001-07-30,266.35
2001-07-31,265.725
2001-08-01,267.525
2001-08-02,267.65
2001-08-03,267.675
2001-08-06,267.54999999999995
2001-08-07,266.575
2001-08-08,266.45
2001-08-09,269.5
2001-08-10,274.57500000000005
2001-08-13,275.35
2001-08-14,274.3
2001-08-15,275.85
2001-08-16,275.5
2001-08-17,276.85
2001-08-20,277.2
2001-08-21,276.625
2001-08-22,276.55
2001-08-23,274.57500000000005
2001-08-24,273.975
2001-08-28,271.32500000000005
2001-08-29,272.85
2001-08-30,272.85
2001-08-31,274.175
2001-09-03,273.45000000000005
2001-09-04,272.275
2001-09-05,271.5
2001-09-06,272.025
2001-09-07,273.375
2001-09-10,272.35
2001-09-11,279.2
2001-09-12,279.25
2001-09-13,279.375
2001-09-14,285.125
2001-09-17,292.125
2001-09-18,289.025
2001-09-19,288.725
2001-09-20,288.35
2001-09-21,291.9
2001-09-24,288.92499999999995
2001-09-25,287.975
2001-09-26,291.525
2001-09-27,290.525
2001-09-28,291.975
2001-10-01,291.125
2001-10-02,291.375
2001-10-03,290.025
2001-10-04,289.75
2001-10-05,291.4
2001-10-08,292.35
2001-10-09,290.55
2001-10-10,286.825
2001-10-11,282.1
2001-10-12,282.32500000000005
2001-10-15,282.8
2001-10-16,281.175
2001-10-17,281.625
2001-10-18,281.6
2001-10-19,278.92499999999995
2001-10-22,276.725
2001-10-23,275.475
2001-10-24,275.825
2001-10-25,276.025
2001-10-26,277.1
2001-10-29,278.15
2001-10-30,280.29999999999995
2001-10-31,279.85
2001-11-01,280.025
2001-11-02,280.04999999999995
2001-11-05,278.6
2001-11-06,278.92499999999995
2001-11-07,280.4
2001-11-08,280.075
2001-11-09,277.225
2001-11-12,278.85
2001-11-13,277.075
2001-11-14,277.9
2001-11-15,275.75
2001-11-16,275.0
2001-11-19,273.9
2001-11-20,273.35
2001-11-21,272.975
2001-11-22,272.975
2001-11-23,272.82500000000005
2001-11-26,272.82500000000005
2001-11-27,273.475
2001-11-28,274.5
2001-11-29,274.725
2001-11-30,275.1
2001-12-03,275.8
2001-12-04,276.57500000000005
2001-12-05,275.375
2001-12-06,274.32500000000005
2001-12-07,274.425
2001-12-10,273.0
2001-12-11,272.4
2001-12-12,273.375
2001-12-13,274.15
2001-12-14,275.95000000000005
2001-12-17,277.775
2001-12-18,278.85
2001-12-19,278.775
2001-12-20,276.175
2001-12-21,277.65
2001-12-24,
2001-12-27,277.875
2001-12-28,277.05
2001-12-31,
2002-01-02,278.225
2002-01-03,278.725
2002-01-04,278.35
2002-01-07,279.125
2002-01-08,278.4
2002-01-09,280.225
2002-01-10,286.925
2002-01-11,286.175
2002-01-14,286.375
2002-01-15,284.025
2002-01-16,286.275
2002-01-17,285.075
2002-01-18,283.45
2002-01-21,282.475
2002-01-22,282.70000000000005
2002-01-23,281.175
2002-01-24,279.125
2002-01-25,279.0
2002-01-28,279.225
2002-01-29,277.85
2002-01-30,281.225
2002-01-31,281.9
2002-02-01,282.95
2002-02-04,286.6
2002-02-05,291.15
2002-02-06,298.475
2002-02-07,299.925
2002-02-08,304.70000000000005
2002-02-11,299.625
2002-02-12,298.9
2002-02-13,298.0
2002-02-14,298.55
2002-02-15,300.125
2002-02-18,297.925
2002-02-19,296.875
2002-02-20,292.75
2002-02-21,291.65
2002-02-22,293.05
2002-02-25,291.875
2002-02-26,293.6
2002-02-27,298.35
2002-02-28,296.70000000000005
2002-03-01,295.6
2002-03-04,298.475
2002-03-05,297.20000000000005
2002-03-06,293.525
2002-03-07,291.575
2002-03-08,289.225
2002-03-11,291.475
2002-03-12,292.8
2002-03-13,293.45
2002-03-14,291.95
2002-03-15,290.65
2002-03-18,291.525
2002-03-19,293.15
2002-03-20,292.275
2002-03-21,292.5
2002-03-22,293.95
2002-03-25,297.7
2002-03-26,296.6
2002-03-27,298.25
2002-03-28,302.2
2002-04-02,303.325
2002-04-03,304.35
2002-04-04,301.6
2002-04-05,300.9
2002-04-08,299.475
2002-04-09,299.0
2002-04-10,297.9
2002-04-11,301.55
2002-04-12,301.0
2002-04-15,300.95000000000005
2002-04-16,298.55
2002-04-17,300.5
2002-04-18,303.275
2002-04-19,302.75
2002-04-22,303.525
2002-04-23,302.975
2002-04-24,304.35
2002-04-25,306.175
2002-04-26,307.125
2002-04-29,310.17499999999995
2002-04-30,308.775
2002-05-01,308.32500000000005
2002-05-02,307.85
2002-05-03,309.65
2002-05-07,312.325
2002-05-08,310.7
2002-05-09,308.8
2002-05-10,310.9
2002-05-13,311.175
2002-05-14,309.17499999999995
2002-05-15,307.9
2002-05-16,309.57500000000005
2002-05-17,310.625
2002-05-20,311.65
2002-05-21,315.15
2002-05-22,317.675
2002-05-23,316.7
2002-05-24,320.92499999999995
2002-05-27,320.425
2002-05-28,320.79999999999995
2002-05-29,326.125
2002-05-30,325.325
2002-05-31,326.925
2002-06-05,323.25
2002-06-06,323.5
2002-06-07,326.475
2002-06-10,322.8
2002-06-11,317.9
2002-06-12,319.65
2002-06-13,318.175
2002-06-14,320.9
2002-06-17,317.875
2002-06-18,318.20000000000005
2002-06-19,321.25
2002-06-20,321.6
2002-06-21,323.1
